Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,1,22,11,0,612,612,0,-14.2,57.1,0,0.18,7.2,0.3,16,17.21,9.5,952
2019,1,22,11,30,632,632,0,-14.2,55.99,0,0.18,7,0.3,15,16.86,9.8,952
2019,1,22,12,0,637,637,0,-14.8,55.77,0,0.18,6.9,0.3,15,15.73,10.2,951
2019,1,22,12,30,624,624,0,-14.8,56.44,0,0.18,6.8,0.3,14,15.52,10.4,951
2019,1,22,13,0,595,595,0,-14.8,57.99,0,0.18,6.7,0.3,13,15.11,10.7,951
2019,1,22,13,30,551,551,0,-14.8,60.32,0,0.18,6.5,0.3,13,15.11,10.7,951
2019,1,22,14,0,491,491,0,-14.6,63.37,0,0.18,6.2,0.3,13,15.27,10.8,951
2019,1,22,14,30,419,419,0,-14.6,67.02,0,0.18,5.6,0.3,13,15.68,10.4,951
2019,1,22,15,0,335,335,0,-13.7,71.19,0,0.18,5,0.3,13,17.32,10,951
2019,1,22,15,30,244,244,0,-13.7,75.77,0,0.18,5,0.3,13,17.32,10,951
2019,1,22,16,0,146,146,0,-10.3,80.68,0,0.18,2.3,0.4,6,29.7,6.1,951
2019,1,22,16,30,57,57,0,-10.3,85.82,0,0.18,2.3,0.4,183,32.31,4.9,952
2019,1,22,17,0,0,0,0,-10,91.46,0,0.18,2.2,0.4,360,35.7,3.8,952
2019,1,22,17,30,0,0,0,-10,97.1,0,0.18,2.2,0.4,360,36.76,3.4,953
2019,1,22,18,0,0,0,0,-10.2,102.89,0,0.18,2.3,0.4,360,36.9,3.1,953
2019,1,22,18,30,0,0,0,-10.2,108.79,0,0.18,2.3,0.4,182,37.69,2.8,953
2019,1,22,19,0,0,0,0,-10.3,114.77,0,0.18,2.3,0.4,4,38.18,2.5,954
2019,1,22,19,30,0,0,0,-10.3,120.8,0,0.18,2.3,0.4,8,38.73,2.3,954
2019,1,22,20,0,0,0,0,-10.3,126.84,0,0.18,2.2,0.5,12,39.82,2,954
2019,1,22,20,30,0,0,0,-10.3,132.88,0,0.18,2.1,0.5,14,40.39,1.8,954
2019,1,22,21,0,0,0,0,-10,138.85,0,0.18,2,0.5,17,42.14,1.5,954
2019,1,22,21,30,0,0,0,-10,144.69,0,0.18,1.9,0.6,16,42.75,1.3,954
2019,1,22,22,0,0,0,0,-9.9,150.28,0,0.18,1.9,0.6,15,43.53,1.2,954
2019,1,22,22,30,0,0,0,-9.9,155.43,0,0.18,1.8,0.7,11,43.85,1.1,954
2019,1,22,23,0,0,0,0,-9.8,159.76,0,0.18,1.8,0.7,6,44.71,0.9,954
2019,1,22,23,30,0,0,0,-9.8,162.62,0,0.18,1.7,0.7,183,44.71,0.9,954
2019,1,23,0,0,0,0,0,-9.8,163.24,0,0.18,1.7,0.7,360,45.09,0.8,954
2019,1,23,0,30,0,0,0,-9.8,161.38,0,0.18,1.6,0.8,359,44.72,0.9,953
2019,1,23,1,0,0,0,0,-9.8,157.66,0,0.18,1.6,0.8,359,44.6,0.9,953
2019,1,23,1,30,0,0,0,-9.8,152.85,0,0.18,1.5,0.9,180,44.28,1,953
2019,1,23,2,0,0,0,0,-9.9,147.44,0,0.18,1.5,0.9,1,43.97,1,953
2019,1,23,2,30,0,0,0,-9.9,141.69,0,0.18,1.5,0.9,2,43.66,1.1,953
2019,1,23,3,0,0,0,0,-10.1,135.77,0,0.18,1.4,0.9,2,42.77,1.2,953
2019,1,23,3,30,0,0,0,-10.1,129.76,0,0.18,1.4,0.9,2,42.77,1.2,953
2019,1,23,4,0,0,0,0,-10.3,123.71,0,0.18,1.4,0.9,1,42.11,1.2,953
2019,1,23,4,30,0,0,0,-10.3,117.66,0,0.18,1.4,0.9,1,42.72,1,953
2019,1,23,5,0,0,0,0,-10.3,111.64,0,0.18,1.5,0.9,0,42.85,0.9,953
2019,1,23,5,30,0,0,0,-10.3,105.7,0,0.18,1.5,0.9,0,42.85,0.9,953
2019,1,23,6,0,0,0,1,-10.4,99.84,0,0.18,1.4,0.9,0,42.53,0.9,954
2019,1,23,6,30,0,0,4,-10.4,94.12,0,0.18,1.3,0.9,0,39.31,2,954
2019,1,23,7,0,6,22,4,-8.2,88.24,3,0.18,1.3,0.8,0,43.24,3.1,954
2019,1,23,7,30,28,98,4,-8.2,83.08,3,0.18,1.7,0.8,4,39.19,4.5,954
2019,1,23,8,0,189,189,0,-11.2,78.02,0,0.18,2.1,0.8,9,27.96,6,954
2019,1,23,8,30,280,280,0,-11.2,73.25,0,0.18,2,0.8,11,25.58,7.3,954
2019,1,23,9,0,366,366,0,-11.8,68.86,0,0.18,2,0.8,14,22.2,8.7,954
2019,1,23,9,30,442,442,0,-11.8,64.92,0,0.18,1.9,0.8,15,20.6,9.8,953
2019,1,23,10,0,506,506,0,-11.6,61.55,0,0.18,1.7,0.8,16,19.45,10.9,953
2019,1,23,10,30,557,557,0,-11.6,58.84,0,0.18,1.4,0.8,14,18.45,11.7,953
2019,1,23,11,0,593,593,0,-10.9,56.88,0,0.18,1.2,0.8,11,18.37,12.6,952
2019,1,23,11,30,614,614,0,-10.9,55.76,0,0.18,0.9,0.8,170,17.53,13.3,951
2019,1,23,12,0,618,618,0,-9.9,55.53,0,0.18,0.7,0.8,328,18.09,14,951
2019,1,23,12,30,606,606,0,-9.9,56.2,0,0.18,0.7,0.8,316,17.39,14.6,950
2019,1,23,13,0,576,576,0,-8.9,57.74,0,0.18,0.6,0.8,303,18.31,15.1,950
2019,1,23,13,30,533,533,0,-8.9,60.09,0,0.18,0.6,0.8,173,18.17,15.2,949
2019,1,23,14,0,475,475,0,-7.9,63.14,0,0.18,0.6,0.8,44,19.4,15.4,949
2019,1,23,14,30,402,402,0,-7.9,66.8,0,0.18,0.8,0.9,65,20.16,14.8,949
2019,1,23,15,0,321,321,0,-5.4,70.97,0,0.18,0.9,0.9,86,25.25,14.3,948
2019,1,23,15,30,233,233,0,-5.4,75.56,0,0.18,0.9,0.9,86,25.25,14.3,948
2019,1,23,16,0,140,140,0,-3.1,80.48,0,0.18,1,1,120,39.55,10.1,948
2019,1,23,16,30,55,55,0,-3.1,85.63,0,0.18,1.1,1,135,42.57,9,948
2019,1,23,17,0,0,0,0,-5,91.27,0,0.18,1.1,1,150,39.73,7.9,948
2019,1,23,17,30,0,0,0,-5,96.92,0,0.18,1,1.1,169,41.39,7.3,948
2019,1,23,18,0,0,0,0,-4.9,102.71,0,0.18,1,1.1,189,43.13,6.8,948
2019,1,23,18,30,0,0,0,-4.9,108.61,0,0.18,0.9,1.1,211,44.02,6.5,948
2019,1,23,19,0,0,0,0,-4.8,114.59,0,0.18,0.9,1.1,234,45.08,6.2,948
2019,1,23,19,30,0,0,0,-4.8,120.62,0,0.18,1,1,257,45.75,6,949
2019,1,23,20,0,0,0,0,-4.6,126.67,0,0.18,1,1,281,46.7,5.9,949
2019,1,23,20,30,0,0,0,-4.6,132.7,0,0.18,1,1,301,47.02,5.8,949
2019,1,23,21,0,0,0,0,-4.3,138.67,0,0.18,1.1,1,320,48.6,5.7,949
2019,1,23,21,30,0,0,0,-4.3,144.5,0,0.18,1.2,0.9,336,49.33,5.5,950
2019,1,23,22,0,0,0,4,-3.9,150.09,0,0.18,1.2,0.8,351,51.44,5.3,950
2019,1,23,22,30,0,0,0,-3.9,155.22,0,0.18,1.3,0.8,177,52.52,5,950
2019,1,23,23,0,0,0,0,-3.6,159.53,0,0.18,1.4,0.7,3,54.68,4.8,950
2019,1,23,23,30,0,0,0,-3.6,162.38,0,0.18,1.4,0.6,4,55.84,4.5,950
2019,1,24,0,0,0,0,0,-3.3,163.01,0,0.18,1.4,0.6,4,57.82,4.3,950
2019,1,24,0,30,0,0,0,-3.3,161.19,0,0.18,1.5,0.5,179,59.04,4,950
2019,1,24,1,0,0,0,0,-2.8,157.51,0,0.18,1.5,0.5,353,62.35,3.7,950
2019,1,24,1,30,0,0,0,-2.8,152.73,0,0.18,1.6,0.5,350,63.68,3.4,950
2019,1,24,2,0,0,0,0,-2.1,147.34,0,0.18,1.7,0.5,347,68.06,3.2,949
2019,1,24,2,30,0,0,0,-2.1,141.61,0,0.18,1.7,0.5,348,68.54,3.1,949
2019,1,24,3,0,0,0,0,-1.5,135.7,0,0.18,1.7,0.5,348,72.49,3,949
2019,1,24,3,30,0,0,0,-1.5,129.68,0,0.18,1.7,0.6,350,73,2.9,949
2019,1,24,4,0,0,0,0,-1,123.63,0,0.18,1.8,0.6,352,75.84,2.8,949
2019,1,24,4,30,0,0,0,-1,117.58,0,0.18,1.8,0.6,354,75.84,2.8,949
2019,1,24,5,0,0,0,0,-0.9,111.57,0,0.18,1.8,0.6,355,77.4,2.7,949
2019,1,24,5,30,0,0,0,-0.9,105.61,0,0.18,1.8,0.6,356,77.4,2.7,949
2019,1,24,6,0,0,0,1,-0.8,99.76,0,0.18,1.8,0.6,356,77.6,2.7,950
2019,1,24,6,30,0,0,1,-0.8,94.02,0,0.18,2,0.6,181,69.33,4.3,950
2019,1,24,7,0,6,24,4,-0.5,88.15,3,0.18,2.2,0.6,5,63.47,5.9,950
2019,1,24,7,30,102,102,0,-0.5,82.96,0,0.18,3.3,0.6,8,55.79,7.8,951
2019,1,24,8,0,195,195,1,-0.3,77.89,0,0.18,4.3,0.6,11,49.55,9.8,951
2019,1,24,8,30,287,287,0,-0.3,73.11,0,0.18,4.8,0.6,18,46.06,10.9,951
2019,1,24,9,0,374,374,0,-0.7,68.7,0,0.18,5.3,0.6,25,41.1,12.1,952
2019,1,24,9,30,451,451,0,-0.7,64.75,0,0.18,5.4,0.6,28,38.75,13,952
2019,1,24,10,0,516,516,0,-1.7,61.36,0,0.18,5.4,0.6,32,34.12,13.9,952
2019,1,24,10,30,568,568,0,-1.7,58.63,0,0.18,5.2,0.6,32,32.79,14.5,951
2019,1,24,11,0,604,604,0,-2.9,56.66,0,0.18,5,0.6,32,28.87,15.1,951
2019,1,24,11,30,625,625,0,-2.9,55.53,0,0.18,4.7,0.6,30,28.11,15.5,950
2019,1,24,12,0,633,633,0,-4.1,55.29,0,0.18,4.5,0.5,28,24.97,15.9,950
2019,1,24,12,30,621,621,0,-4.1,55.96,0,0.18,4.2,0.5,26,24.66,16.1,950
2019,1,24,13,0,593,593,0,-5.2,57.5,0,0.18,4,0.5,23,22.65,16.2,949
2019,1,24,13,30,549,549,0,-5.2,59.84,0,0.18,3.7,0.5,22,22.65,16.2,949
2019,1,24,14,0,490,490,0,-5.7,62.9,0,0.18,3.4,0.5,20,21.86,16.1,949
2019,1,24,14,30,419,419,0,-5.7,66.57,0,0.18,2.7,0.5,20,22.56,15.6,949
2019,1,24,15,0,336,336,0,-3.2,70.75,0,0.18,1.9,0.5,20,28.35,15,949
2019,1,24,15,30,246,246,0,-3.2,75.34,0,0.18,1.9,0.5,20,28.35,15,949
2019,1,24,16,0,151,151,0,-2.9,80.28,0,0.18,1,0.5,24,34.83,12.2,949
2019,1,24,16,30,61,61,0,-2.9,85.44,0,0.18,0.9,0.5,20,35.52,11.9,949
2019,1,24,17,0,0,0,0,-5.4,91.08,0,0.18,0.8,0.5,15,30.1,11.6,950
2019,1,24,17,30,0,0,0,-5.4,96.73,0,0.18,0.8,0.5,187,31.31,11,950
2019,1,24,18,0,0,0,0,-5.7,102.53,0,0.18,0.9,0.5,360,31.89,10.4,950
2019,1,24,18,30,0,0,0,-5.7,108.43,0,0.18,1.1,0.4,181,33.64,9.6,950
2019,1,24,19,0,0,0,0,-5.7,114.42,0,0.18,1.3,0.4,2,35.72,8.7,950
2019,1,24,19,30,0,0,0,-5.7,120.45,0,0.18,1.5,0.4,4,37.96,7.8,950
2019,1,24,20,0,0,0,0,-5.8,126.5,0,0.18,1.6,0.4,5,39.92,6.9,950
2019,1,24,20,30,0,0,0,-5.8,132.53,0,0.18,1.6,0.4,7,41.89,6.2,950
2019,1,24,21,0,0,0,0,-6,138.49,0,0.18,1.7,0.4,9,43.37,5.5,951
2019,1,24,21,30,0,0,0,-6,144.32,0,0.18,1.7,0.4,11,44.59,5.1,951
2019,1,24,22,0,0,0,0,-6.2,149.89,0,0.18,1.7,0.4,13,44.95,4.7,951
2019,1,24,22,30,0,0,0,-6.2,155,0,0.18,1.7,0.4,14,45.9,4.4,951
2019,1,24,23,0,0,0,0,-6.6,159.29,0,0.18,1.7,0.4,15,45.65,4.1,950
2019,1,24,23,30,0,0,0,-6.6,162.13,0,0.18,1.7,0.4,13,46.62,3.8,950
2019,1,25,0,0,0,0,0,-6.9,162.77,0,0.18,1.7,0.4,11,46.52,3.5,950
2019,1,25,0,30,0,0,0,-6.9,160.99,0,0.18,1.8,0.4,7,47.51,3.2,950
2019,1,25,1,0,0,0,0,-7.2,157.35,0,0.18,1.8,0.4,3,47.54,2.9,950
2019,1,25,1,30,0,0,0,-7.2,152.6,0,0.18,1.9,0.4,180,48.22,2.7,950
2019,1,25,2,0,0,0,0,-7.3,147.23,0,0.18,2,0.4,357,47.95,2.6,950
2019,1,25,2,30,0,0,0,-7.3,141.52,0,0.18,2,0.4,357,48.29,2.5,950
2019,1,25,3,0,0,0,0,-7.4,135.61,0,0.18,2.1,0.4,356,48.27,2.4,949
2019,1,25,3,30,0,0,0,-7.4,129.6,0,0.18,2,0.4,356,48.27,2.4,949
2019,1,25,4,0,0,0,0,-7.4,123.55,0,0.18,2,0.4,356,48.56,2.3,949
2019,1,25,4,30,0,0,0,-7.4,117.5,0,0.18,2,0.4,356,48.56,2.3,949
2019,1,25,5,0,0,0,0,-7.5,111.48,0,0.18,1.9,0.4,355,48.88,2.2,949
2019,1,25,5,30,0,0,0,-7.5,105.53,0,0.18,1.9,0.4,354,48.54,2.3,949
2019,1,25,6,0,0,0,0,-7.4,99.66,0,0.18,1.9,0.4,353,48.65,2.3,949
2019,1,25,6,30,0,0,4,-7.4,93.92,0,0.18,1.9,0.4,353,44.06,3.7,949
2019,1,25,7,0,11,26,4,-5.4,88.05,3,0.18,1.9,0.4,353,46.37,5.2,949
2019,1,25,7,30,62,106,4,-5.4,82.84,3,0.18,2.7,0.4,355,40.4,7.2,949
2019,1,25,8,0,76,201,7,-5.9,77.76,3,0.18,3.6,0.4,356,33.71,9.3,950
2019,1,25,8,30,152,295,7,-5.9,72.96,0,0.18,3.8,0.4,183,30.91,10.6,950
2019,1,25,9,0,300,383,7,-6.2,68.53,3,0.18,4.1,0.4,10,27.53,12,950
2019,1,25,9,30,369,462,7,-6.2,64.57,3,0.18,4.1,0.4,10,26.13,12.8,950
2019,1,25,10,0,521,521,0,-6.7,61.17,0,0.18,4,0.5,11,23.86,13.6,950
2019,1,25,10,30,573,573,0,-6.7,58.42,0,0.18,3.9,0.5,10,22.66,14.4,950
2019,1,25,11,0,611,611,0,-7.1,56.43,0,0.18,3.7,0.5,8,20.97,15.1,950
2019,1,25,11,30,631,631,0,-7.1,55.29,0,0.18,3.5,0.5,7,20.03,15.8,949
2019,1,25,12,0,636,636,0,-7.6,55.04,0,0.18,3.3,0.5,6,18.47,16.5,949
2019,1,25,12,30,624,624,0,-7.6,55.71,0,0.18,3.2,0.5,5,17.99,16.9,948
2019,1,25,13,0,596,596,0,-7.9,57.25,0,0.18,3.1,0.5,5,17.19,17.3,948
2019,1,25,13,30,551,551,0,-7.9,59.6,0,0.18,3,0.5,8,17.19,17.3,948
2019,1,25,14,0,493,493,0,-7.8,62.66,0,0.18,2.9,0.5,11,17.3,17.3,948
2019,1,25,14,30,421,421,0,-7.8,66.33,0,0.18,2.2,0.5,12,18.09,16.6,948
2019,1,25,15,0,338,338,0,-3.1,70.52,0,0.18,1.5,0.5,12,27.18,15.8,947
2019,1,25,15,30,247,247,0,-3.1,75.13,0,0.18,1.5,0.5,12,27.18,15.8,947
2019,1,25,16,0,151,151,0,-3.3,80.07,0,0.18,1.1,0.6,7,33.5,12.3,947
2019,1,25,16,30,62,62,0,-3.3,85.24,0,0.18,1.1,0.6,176,35.11,11.6,948
2019,1,25,17,0,0,0,0,-5.7,90.88,0,0.18,1.2,0.6,344,30.89,10.8,948
2019,1,25,17,30,0,0,0,-5.7,96.54,0,0.18,1.3,0.6,338,32.36,10.1,948
2019,1,25,18,0,0,0,0,-5.7,102.34,0,0.18,1.4,0.6,332,34.24,9.3,948
2019,1,25,18,30,0,0,0,-5.7,108.25,0,0.18,1.5,0.6,333,36.42,8.4,949
2019,1,25,19,0,0,0,0,-5.4,114.24,0,0.18,1.7,0.6,334,39.12,7.6,949
2019,1,25,19,30,0,0,0,-5.4,120.27,0,0.18,1.7,0.6,338,40.48,7.1,949
2019,1,25,20,0,0,0,0,-5.7,126.32,0,0.18,1.8,0.6,342,40.99,6.6,949
2019,1,25,20,30,0,0,0,-5.7,132.35,0,0.18,1.9,0.6,346,41.84,6.3,949
2019,1,25,21,0,0,0,0,-6.1,138.31,0,0.18,2,0.5,350,41.61,6,950
2019,1,25,21,30,0,0,0,-6.1,144.13,0,0.18,2,0.5,353,42.19,5.8,950
2019,1,25,22,0,0,0,0,-6.4,149.68,0,0.18,2.1,0.5,356,42.09,5.5,950
2019,1,25,22,30,0,0,0,-6.4,154.78,0,0.18,2.1,0.5,358,42.68,5.3,950
2019,1,25,23,0,0,0,0,-6.6,159.05,0,0.18,2.2,0.5,359,42.95,5,950
2019,1,25,23,30,0,0,0,-6.6,161.88,0,0.18,2.2,0.5,358,43.55,4.8,950
2019,1,26,0,0,0,0,0,-6.8,162.53,0,0.18,2.2,0.5,357,43.85,4.5,950
2019,1,26,0,30,0,0,0,-6.8,160.78,0,0.18,2.2,0.5,354,44.16,4.4,950
2019,1,26,1,0,0,0,0,-7,157.19,0,0.18,2.2,0.5,351,44.12,4.2,950
2019,1,26,1,30,0,0,0,-7,152.47,0,0.18,2.2,0.5,348,44.43,4.1,950
2019,1,26,2,0,0,0,0,-7.1,147.12,0,0.18,2.2,0.5,344,44.16,4,950
2019,1,26,2,30,0,0,0,-7.1,141.42,0,0.18,2.3,0.5,343,44.16,4,950
2019,1,26,3,0,0,0,0,-7.2,135.52,0,0.18,2.3,0.5,342,44.28,3.9,951
2019,1,26,3,30,0,0,0,-7.2,129.52,0,0.18,2.3,0.6,342,44.59,3.8,951
2019,1,26,4,0,0,0,0,-7.1,123.47,0,0.18,2.4,0.6,342,44.76,3.8,951
2019,1,26,4,30,0,0,0,-7.1,117.42,0,0.18,2.4,0.6,341,45.08,3.7,951
2019,1,26,5,0,0,0,0,-6.9,111.39,0,0.18,2.4,0.6,341,46.05,3.6,952
2019,1,26,5,30,0,0,0,-6.9,105.43,0,0.18,2.4,0.6,341,46.05,3.6,952
2019,1,26,6,0,0,0,0,-6.7,99.56,0,0.18,2.5,0.6,341,46.94,3.6,953
2019,1,26,6,30,0,0,0,-6.7,93.81,0,0.18,2.7,0.6,343,41.97,5.2,953
2019,1,26,7,0,26,26,0,-5.5,87.94,0,0.18,3,0.6,345,40.92,6.9,954
2019,1,26,7,30,106,106,1,-5.5,82.71,0,0.18,3.6,0.6,350,35.96,8.8,954
2019,1,26,8,0,199,199,0,-5.6,77.62,0,0.18,4.3,0.6,355,31.47,10.7,954
2019,1,26,8,30,293,293,0,-5.6,72.8,0,0.18,5,0.6,187,28.69,12.1,954
2019,1,26,9,0,380,380,0,-5.9,68.36,0,0.18,5.6,0.6,20,25.38,13.6,955
2019,1,26,9,30,457,457,0,-5.9,64.38,0,0.18,5.9,0.6,23,24.07,14.4,954
2019,1,26,10,0,523,523,0,-6.9,60.96,0,0.18,6.3,0.6,26,21.38,15.1,954
2019,1,26,10,30,572,572,0,-6.9,58.2,0,0.18,6.3,0.7,26,20.7,15.6,954
2019,1,26,11,0,608,608,0,-7.6,56.2,0,0.18,6.4,0.7,26,18.88,16.1,953
2019,1,26,11,30,629,629,0,-7.6,55.05,0,0.18,6.4,0.7,26,18.41,16.5,953
2019,1,26,12,0,634,634,0,-8.1,54.79,1,0.18,6.3,0.7,26,17.31,16.9,952
2019,1,26,12,30,622,622,0,-8.1,55.45,0,0.18,6.2,0.7,26,16.99,17.2,952
2019,1,26,13,0,593,593,0,-8.3,56.99,0,0.18,6.1,0.7,27,16.47,17.5,952
2019,1,26,13,30,549,549,0,-8.3,59.34,0,0.18,5.7,0.7,27,16.24,17.7,951
2019,1,26,14,0,491,491,0,-8,62.41,0,0.18,5.4,0.7,26,16.35,17.9,951
2019,1,26,14,30,420,420,0,-8,66.1,0,0.18,4.3,0.7,25,16.87,17.4,951
2019,1,26,15,0,338,338,0,-5.3,70.29,0,0.18,3.2,0.7,24,21.44,16.9,951
2019,1,26,15,30,248,248,1,-5.3,74.91,0,0.18,3.2,0.7,24,21.44,16.9,951
2019,1,26,16,0,97,154,3,-2.3,79.86,3,0.18,1.6,0.7,15,36.26,12.2,951
2019,1,26,16,30,49,65,7,-2.3,85.05,3,0.18,1.7,0.7,14,38.73,11.2,951
2019,1,26,17,0,0,0,7,-3.6,90.13,0,0.18,1.8,0.7,13,37.6,10.2,951
2019,1,26,17,30,0,0,7,-3.6,96.35,0,0.18,1.8,0.7,16,38.36,9.9,951
2019,1,26,18,0,0,0,4,-3.8,102.16,0,0.18,1.9,0.7,20,38.57,9.6,951
2019,1,26,18,30,0,0,7,-3.8,108.07,0,0.18,1.9,0.7,21,39.4,9.3,952
2019,1,26,19,0,0,0,7,-3.8,114.06,0,0.18,1.9,0.8,22,39.97,9.1,952
2019,1,26,19,30,0,0,7,-3.8,120.1,0,0.18,1.9,0.8,21,41.34,8.6,952
2019,1,26,20,0,0,0,7,-3.8,126.15,0,0.18,1.9,0.8,19,42.63,8.2,953
2019,1,26,20,30,0,0,7,-3.8,132.17,0,0.18,1.8,0.8,18,43.81,7.8,953
2019,1,26,21,0,0,0,7,-3.7,138.13,0,0.18,1.8,0.8,17,45.15,7.4,953
2019,1,26,21,30,0,0,4,-3.7,143.93,0,0.18,1.8,0.8,14,45.77,7.2,953
2019,1,26,22,0,0,0,7,-3.6,149.48,0,0.18,1.8,0.8,11,46.84,7,953
2019,1,26,22,30,0,0,7,-3.6,154.56,0,0.18,1.9,0.8,7,47.17,6.9,953
2019,1,26,23,0,0,0,7,-3.5,158.81,0,0.18,1.9,0.8,3,47.87,6.8,953
2019,1,26,23,30,0,0,7,-3.5,161.62,0,0.18,1.9,0.9,181,48.53,6.6,953
2019,1,27,0,0,0,0,7,-3.5,162.28,0,0.18,2,0.9,359,48.96,6.5,952
2019,1,27,0,30,0,0,7,-3.5,160.57,0,0.18,2,0.9,182,48.96,6.5,952
2019,1,27,1,0,0,0,7,-3.2,157.01,0,0.18,1.9,0.9,4,50.06,6.5,952
2019,1,27,1,30,0,0,7,-3.2,152.32,0,0.18,1.8,0.9,8,50.06,6.5,952
2019,1,27,2,0,0,0,7,-2.9,147,0,0.18,1.7,0.9,12,51.12,6.5,951
2019,1,27,2,30,0,0,8,-2.9,141.31,0,0.18,1.6,0.9,13,51.83,6.3,951
2019,1,27,3,0,0,0,8,-2.9,135.42,0,0.18,1.6,1,14,52.37,6.1,951
2019,1,27,3,30,0,0,8,-2.9,129.42,0,0.18,1.6,1,13,53.1,5.9,951
2019,1,27,4,0,0,0,8,-3.3,123.38,0,0.18,1.5,1,12,52.36,5.7,951
2019,1,27,4,30,0,0,8,-3.3,117.32,0,0.18,1.5,1,10,51.94,5.8,950
2019,1,27,5,0,0,0,8,-3.5,111.3,0,0.18,1.5,1,8,50.44,6,950
2019,1,27,5,30,0,0,7,-3.5,105.33,0,0.18,1.5,1,7,49.41,6.3,950
2019,1,27,6,0,0,0,7,-3.5,99.45,0,0.18,1.4,1,6,48.79,6.5,950
2019,1,27,6,30,0,0,7,-3.5,93.7,0,0.18,1.3,1,3,45.56,7.5,950
2019,1,27,7,0,18,26,7,-1.5,87.82,3,0.18,1.1,1.1,1,49.87,8.4,950
2019,1,27,7,30,78,104,7,-1.5,82.58,3,0.18,1.7,1.1,180,45.09,9.9,950
2019,1,27,8,0,151,196,7,-2.6,77.47,3,0.18,2.3,1.1,359,37.81,11.3,950
2019,1,27,8,30,218,287,7,-2.6,72.64,0,0.18,2.2,1.1,183,35.17,12.4,950
2019,1,27,9,0,315,373,7,-2.8,68.19,0,0.18,2.1,1.1,7,32.42,13.4,950
2019,1,27,9,30,385,448,7,-2.8,64.19,3,0.18,2,1.2,10,29.8,14.7,950
2019,1,27,10,0,512,512,0,-2.4,60.75,0,0.18,2,1.2,13,28.32,15.9,949
2019,1,27,10,30,563,563,0,-2.4,57.98,0,0.18,2,1.2,17,26.58,16.9,949
2019,1,27,11,0,600,600,0,-2,55.96,0,0.18,2.1,1.2,20,25.78,17.9,948
2019,1,27,11,30,620,620,0,-2,54.8,0,0.18,2,1.2,22,24.83,18.5,948
2019,1,27,12,0,420,625,7,-1.7,54.53,3,0.18,2,1.2,24,24.49,19.1,947
2019,1,27,12,30,466,614,2,-1.7,55.19,0,0.18,1.7,1.2,26,23.89,19.5,947
2019,1,27,13,0,586,586,0,-1.5,56.73,0,0.18,1.5,1.2,27,23.58,19.9,946
2019,1,27,13,30,544,544,1,-1.5,59.09,0,0.18,1.3,1.2,34,23.44,20,946
2019,1,27,14,0,309,487,7,-1.4,62.16,0,0.18,1.2,1.2,41,23.53,20.1,945
2019,1,27,14,30,417,417,0,-1.4,65.86,0,0.18,1,1.2,55,24.27,19.6,945
2019,1,27,15,0,336,336,0,0.9,70.06,0,0.18,0.8,1.2,68,29.4,19.2,945
2019,1,27,15,30,248,248,0,0.9,74.69,0,0.18,0.8,1.2,68,29.4,19.2,945
2019,1,27,16,0,155,155,0,1.7,79.65,0,0.18,0.9,1.2,118,38.56,15.8,944
2019,1,27,16,30,67,67,0,1.7,84.85,0,0.18,0.9,1.1,133,40.33,15.1,944
2019,1,27,17,0,0,0,3,0,89.97,0,0.18,0.9,1.1,148,37.42,14.3,944
2019,1,27,17,30,0,0,1,0,96.16,0,0.18,0.8,1.1,167,38.65,13.8,944
2019,1,27,18,0,0,0,1,-0.3,101.97,0,0.18,0.7,1.1,187,39.06,13.4,945
2019,1,27,18,30,0,0,1,-0.3,107.89,0,0.18,0.6,1.1,208,39.83,13.1,945
2019,1,27,19,0,0,0,1,-0.4,113.88,0,0.18,0.5,1.2,229,40.23,12.8,945
2019,1,27,19,30,0,0,3,-0.4,119.92,0,0.18,0.5,1.2,268,40.76,12.6,945
2019,1,27,20,0,0,0,3,-0.6,125.97,0,0.18,0.5,1.2,307,40.72,12.4,945
2019,1,27,20,30,0,0,1,-0.6,131.99,0,0.18,0.6,1.2,322,41.53,12.1,945
2019,1,27,21,0,0,0,0,-0.8,137.94,0,0.18,0.8,1.1,338,41.65,11.8,945
2019,1,27,21,30,0,0,1,-0.8,143.74,0,0.18,0.9,1.1,341,42.48,11.5,945
2019,1,27,22,0,0,0,0,-0.9,149.27,0,0.18,1.1,1.1,344,43.23,11.1,945
2019,1,27,22,30,0,0,1,-0.9,154.33,0,0.18,1.2,1.1,347,44.98,10.5,945
2019,1,27,23,0,0,0,0,-0.9,158.56,0,0.18,1.4,1.1,349,46.83,9.9,945
2019,1,27,23,30,0,0,0,-1,161.35,0,0.18,1.4,1.1,352,48.37,9.4,944
2019,1,28,0,0,0,0,0,-1,162.02,0,0.18,1.5,1.1,354,50.05,8.9,944
2019,1,28,0,30,0,0,0,-1,160.34,0,0.18,1.5,1,353,51.42,8.5,944
2019,1,28,1,0,0,0,0,-1.1,156.83,0,0.18,1.6,1,352,52.29,8.1,944
2019,1,28,1,30,0,0,0,-1.1,152.17,0,0.18,1.6,1,350,53.36,7.8,944
2019,1,28,2,0,0,0,0,-1.3,146.87,0,0.18,1.6,1,348,53.52,7.5,944
